,quantifier,C,class_weight,std_dev,variance,mean,fold_errors,error_type,number_of_folds
0,ACC,0.001,None,"[1.51593230e-03 1.08364188e-03 8.68910827e-04 6.97200235e-04
 5.92059698e-04 4.85635506e-04 3.58407619e-04 2.57286188e-04
 1.50918248e-04 1.15068538e-18]","[2.29805074e-06 1.17427972e-06 7.55006025e-07 4.86088167e-07
 3.50534686e-07 2.35841844e-07 1.28456022e-07 6.61961823e-08
 2.27763177e-08 1.32407684e-36]","[0.01880287 0.01888541 0.01881199 0.01873583 0.01872991 0.01874029
 0.01874761 0.01880269 0.01881935 0.0188179 ]","[[0.017447847052837855, 0.021046369031496058, 0.019162803392499983, 0.018210578801829774, 0.017889452849592844, 0.017363521371958925, 0.01835698091503906, 0.01838667595188928, 0.019636844909554276, 0.021155543287030332, 0.0181059295444232, 0.018264679918658846, 0.01775000006048284, 0.01983152722935714, 0.01969192569799284, 0.018343052807693196, 0.017204328201216403, 0.019697137352621776, 0.016848218156545, 0.017348455368749977, 0.023325785667928537, 0.020414434385964277, 0.018074986240867497, 0.01935636624382141, 0.017867568242198116, 0.017941659231550357, 0.02019059286966785, 0.01815399357809457, 0.019595559558321422, 0.01829236757252677, 0.01792726108885354, 0.023075783088385673, 0.017358227595892825, 0.020306399423763916, 0.017244910975875324, 0.017634257046658924, 0.019470562791803567, 0.019268567029185356, 0.017673397496499783, 0.01906857413398391, 0.017730713799332772, 0.015630370645678567, 0.02167276374245355, 0.01832786548933064, 0.021190558537714222, 0.01776658281254457, 0.017718156770746424, 0.018970271563617486, 0.019750226269123917, 0.01622557812053336, 0.01873816497758571, 0.015725561380667285, 0.01825692434664284, 0.019262119309624993, 0.02004912931616427, 0.019222518663178555, 0.01584795194518963, 0.019400031748424997, 0.017079651952431052, 0.019943314974732847, 0.018203012421938926, 0.021070676068446426, 0.019066305043130283, 0.018766604777262434, 0.018685380369530342, 0.019302820907638834, 0.016938829324901195, 0.020156141419411428, 0.017323777236074634, 0.0210746394371819, 0.016321385191067853, 0.017829187060821414, 0.0198760609001012, 0.019541753524064277, 0.02114433145292855, 0.016982759588675, 0.01912236794745356, 0.01751926005768178, 0.02075395095429675, 0.019371700637679772, 0.019184077866534924, 0.017574638646421416, 0.020603830307321415, 0.017125394374635713, 0.01825345847007143, 0.019836139472165493, 0.017318677489955338, 0.020158211655664282, 0.01674698816055035, 0.018701194647595842, 0.021316646316610708, 0.021207531204385708, 0.01743024930006906, 0.01864434772496068, 0.020266281329821424, 0.017695683608182137, 0.017607918303870356, 0.01900719921240119, 0.02043736472615427, 0.01962854401013926], [0.018000740607690947, 0.01852582917254267, 0.018913633856700522, 0.02028602722085416, 0.017707900530484814, 0.018884766946902665, 0.018341136721851673, 0.01902311703319463, 0.02001867951844678, 0.01938280705907051, 0.019735602902952665, 0.01770459333721871, 0.019061212350157314, 0.019047391220053562, 0.02044400841959549, 0.01769637073149319, 0.01763526581501891, 0.01875158399161964, 0.01809992507732606, 0.01765244825211131, 0.02125697392810533, 0.020811466636622273, 0.01700990482210518, 0.018778361382461594, 0.01753270839141601, 0.017490487993307494, 0.019241149102688558, 0.018475065421768886, 0.02036409218687249, 0.018355621286361597, 0.017762367032223194, 0.020737114427418896, 0.018670057077464268, 0.020072746193131954, 0.017386815244454585, 0.01873784225738303, 0.019346739299180352, 0.01941634296079738, 0.018768192113403463, 0.018939668601599093, 0.018488298852968165, 0.017543254660948034, 0.02020136828622678, 0.018682608364931397, 0.019770482918690113, 0.01761912848037764, 0.017214768365602644, 0.019532628328306236, 0.019795762309110166, 0.016468087108766672, 0.019215763349270717, 0.016580599697497915, 0.019140363691267846, 0.019630369583089273, 0.018981344408397095, 0.019420054917639273, 0.016605197399523385, 0.019186894556366674, 0.017302986808881413, 0.019675998730387844, 0.017430843654367666, 0.019330165674876783, 0.019897600455993703, 0.020375977164536447, 0.018388867958996385, 0.0199501483226337, 0.019111078330248804, 0.019634718928867027, 0.01818670235543928, 0.021092301163199875, 0.019469741938507115, 0.018555947224391068, 0.019770409039237376, 0.017665649027335712, 0.021638284470015128, 0.017218188404836427, 0.019507615930941056, 0.01784535338994552, 0.01919893745065016, 0.01985915641365951, 0.018890779058817454, 0.01994476970080892, 0.02042086038442142, 0.018465639531099986, 0.0187897372962875, 0.01813747929175435, 0.018337889838922306, 0.020605952114558918, 0.01763560309317407, 0.017928578214999526, 0.01980160728277482, 0.01906066070930238, 0.019094065162154155, 0.018584637796253727, 0.019912050589278453, 0.01819080480630267, 0.01785430445702446, 0.019450212709301667, 0.019207030773094994, 0.018977896018466663], [0.018406751559652292, 0.01899503645425463, 0.018867944341496776, 0.01920563119516406, 0.0179133734227482, 0.018981053683648202, 0.018510071280476707, 0.0187791145221726, 0.019222410541100233, 0.01875392055344146, 0.01911170458537258, 0.018535078456402943, 0.018936224288139396, 0.01800587838274178, 0.020203539963643654, 0.017608603743057772, 0.018545287022040224, 0.019465864102478563, 0.01833420794192451, 0.01752597628353194, 0.020998294706853958, 0.01992244151253032, 0.017051538386258783, 0.01945655413018701, 0.017437113987372584, 0.0172997221699294, 0.01949332066422832, 0.018415390972514965, 0.019724435675418563, 0.019670662043387726, 0.0188587919440232, 0.020451137091194622, 0.01794275789461189, 0.019271114935892734, 0.017713289448976082, 0.018524513024837493, 0.019043843321749517, 0.01920968447370539, 0.01896196494191801, 0.01900239590005675, 0.018348282530260916, 0.01765533341346176, 0.019761808955595102, 0.019928490144543787, 0.018225990439542223, 0.018321643711881035, 0.017456096145051753, 0.01934618223254225, 0.020060131696942367, 0.01716645699836826, 0.01904162099863047, 0.017615757652466348, 0.020804021504736404, 0.01965502832103103, 0.018492188088919483, 0.01908830125373332, 0.017126469010846544, 0.018614363738530166, 0.017753688661147123, 0.01897251343205539, 0.01770037096318404, 0.018740019947711902, 0.018911906198256518, 0.019621772163486796, 0.019020311058394003, 0.018940257446946274, 0.018310821641923013, 0.018786114102306583, 0.018860425280685083, 0.020735407640320152, 0.01924401982408336, 0.017885154590330323, 0.019381484576882654, 0.018314558442355328, 0.020116512682799247, 0.01796803233190445, 0.019900055846058206, 0.017394802008404157, 0.018924895917511057, 0.020027868998932764, 0.01790435753046402, 0.019932455271366657, 0.019608801760804755, 0.019195929462933334, 0.018042184989698805, 0.018550947035746942, 0.01839207567516487, 0.019549679838996987, 0.01761925796824532, 0.018047952609374203, 0.020494862524786776, 0.018894913832090382, 0.01937057177618586, 0.018623106849638794, 0.01949062898058191, 0.018403405997607602, 0.01833787269259678, 0.018363933544583256, 0.019177752590562137, 0.01862270561070158], [0.018724073489603928, 0.019049689414712846, 0.01925639476659133, 0.01928058207393929, 0.018171159357647758, 0.019071557586576776, 0.01841315302849405, 0.018362005399574537, 0.018577255440753154, 0.018677608398457075, 0.01924425298738747, 0.01850711798576738, 0.01890561423880307, 0.017745525351055443, 0.019315619515885268, 0.018249545140987974, 0.01806315975404892, 0.018814621663526772, 0.017941596295327315, 0.017764855064364933, 0.020128760766340535, 0.019522765996510233, 0.017719440107429443, 0.019596533650256324, 0.01788081589101872, 0.0178265059640073, 0.018820768932585434, 0.01848195990370988, 0.019393486281795186, 0.018761953913861328, 0.018238141524520808, 0.020114702777622836, 0.018629415795142847, 0.018555240365123564, 0.017810172287838308, 0.019078118005119177, 0.018924709879422765, 0.01936797614518975, 0.018600983737803688, 0.018843996026113977, 0.018641612156860863, 0.017407439650086495, 0.01918420543862266, 0.019282584644710065, 0.018024766081649827, 0.018521868569954022, 0.01825158216494524, 0.018917556528340613, 0.019344297217044275, 0.017290114726323517, 0.019336315055108865, 0.01770952398433726, 0.020032784042157217, 0.019547118373219687, 0.017937774389439616, 0.019020516374469363, 0.01775235489307144, 0.01863635737162262, 0.018181889375240703, 0.018387814462514758, 0.01775640355505678, 0.019780822303985705, 0.018966838545435547, 0.020088096775552594, 0.019382290383119515, 0.018390900213715956, 0.01835222381178233, 0.018867172213890653, 0.01829630033456828, 0.02021378767853841, 0.019200413278031268, 0.018639775050283452, 0.019094333070723595, 0.0180701761487656, 0.01935614971660033, 0.01721523963148369, 0.01927929786232089, 0.01829493462773169, 0.018740664081749365, 0.019886403708671892, 0.017978625364339085, 0.01946989918472508, 0.019530797010304992, 0.018928720977313872, 0.0178236767968474, 0.018648297824714583, 0.018623708771952765, 0.019352195057259436, 0.01791368538995185, 0.017846947785691365, 0.020210225139356146, 0.018785551995133414, 0.01950505985058224, 0.019315553047380887, 0.01912019731179, 0.018503833807480292, 0.018568574001694906, 0.017858121046650383, 0.019601285565900163, 0.018285215975786005], [0.019053991183725215, 0.018955069836062412, 0.018863790008815547, 0.01917469956936493, 0.01841331122953963, 0.018777724565846417, 0.018729338782265577, 0.018649812865864628, 0.01923262594717038, 0.018721855278122087, 0.018768752317062116, 0.018523120845438334, 0.018366467478597794, 0.017839624647130778, 0.019228537163564357, 0.018742740036346735, 0.018805461963177058, 0.019109457332749845, 0.01792055552973185, 0.018262638488976662, 0.019398833247561077, 0.01880266730750312, 0.018126672280901483, 0.01970412751899505, 0.018287074252797547, 0.017808042305133692, 0.018997674851874306, 0.01846401541205933, 0.019057598650977642, 0.019251905106450494, 0.018442557619491647, 0.019684154794333986, 0.01874774284194571, 0.018185134631069567, 0.017733917715920648, 0.018873735580389555, 0.019055206390149265, 0.019794409055024657, 0.018014201917671523, 0.018701551439297612, 0.018961880166140116, 0.017306109203152842, 0.018953596074751698, 0.01973812284197948, 0.018152999432465, 0.018704892828403215, 0.01878798151564619, 0.019188280336087483, 0.019583048496685424, 0.018295438472074453, 0.01931311551568993, 0.01759895451370552, 0.019589621182178628, 0.019554151246475034, 0.01840035655827212, 0.019500124435826206, 0.017981163364433648, 0.01821088812757703, 0.017684297931771478, 0.01851885256828966, 0.01811339166351842, 0.019349478082270062, 0.01965631353599143, 0.020016482023281285, 0.01914172718318133, 0.018496541539778904, 0.018631461458953003, 0.019062147428519666, 0.018750479535947474, 0.019796402921609644, 0.018976314513657878, 0.01857133270263926, 0.018325828629279218, 0.018431037977827833, 0.0189465389852864, 0.01710754038170052, 0.01916681188786171, 0.018459390463300203, 0.01878771913923912, 0.01924972224876501, 0.017747330716662343, 0.01897941465748612, 0.019080507082038282, 0.018786318969291806, 0.018044716875359492, 0.018547927449955235, 0.01883018006850163, 0.01865150351384326, 0.017946311328327434, 0.017942189179060226, 0.01939825410192134, 0.01838949451481738, 0.019124811218715086, 0.019683008155250276, 0.018956033197963497, 0.01902041112537609, 0.01835756694685688, 0.017895408756010374, 0.019156860149016904, 0.01812115681963323], [0.01885431041760849, 0.018655156994411226, 0.018385682288476448, 0.01935397808731206, 0.018796236311352153, 0.018872279591189683, 0.018329139138960133, 0.01826376154874646, 0.019232119758160145, 0.01845058615384157, 0.018966704152559695, 0.01872495732672053, 0.01865819462965685, 0.01783062408386071, 0.018997582589005916, 0.01860433253468027, 0.018513366533728263, 0.019460531623049636, 0.018221711129512253, 0.01857848636878267, 0.018686241062708137, 0.01815042301191309, 0.018273475022316906, 0.019125489956559178, 0.018180651320313556, 0.018166600505633585, 0.019083720336609496, 0.019131097746874864, 0.019406508443106908, 0.0194063494479339, 0.018657972351425238, 0.019249208939329947, 0.018881985791464242, 0.018370888909906548, 0.018069125544252395, 0.01844824976538165, 0.018805741278113273, 0.019318786320084613, 0.017851244187863068, 0.018884222047252142, 0.018909066922746638, 0.017644178136475397, 0.018855591538625514, 0.019494364666833294, 0.01835418322679801, 0.01865993364831001, 0.019438513991315957, 0.01907396325368851, 0.018978846636952592, 0.018347851334792057, 0.01910956058384538, 0.018313313389225892, 0.01979171900712721, 0.019439106076249154, 0.018236104702186357, 0.01940028542134652, 0.01849091866727465, 0.018846036619039247, 0.018173021754873574, 0.01848186001600909, 0.018188188610108184, 0.019105022406890236, 0.0194020658786288, 0.019583875487366974, 0.019049651809416777, 0.018718455443449526, 0.018570235895531556, 0.01899314873649122, 0.019208774481418216, 0.019779477755228043, 0.018866400200902585, 0.01911378887026227, 0.01832992828328811, 0.018641248015673868, 0.018874966719871756, 0.01781714408404849, 0.01881536575087455, 0.018164928157109263, 0.01844592967611481, 0.019194294384930914, 0.01776459422900364, 0.018591074432822343, 0.018943641977949992, 0.018749687049850423, 0.018531118772823357, 0.018872168529477356, 0.01867530181815649, 0.018699215666997983, 0.01830148144474145, 0.01796396428016242, 0.019428322397510463, 0.018488602899982626, 0.019105881843919915, 0.019847454268407717, 0.018759219229946066, 0.018994038829761122, 0.01825614778012184, 0.017910788834369442, 0.019083674020375384, 0.01826324870155504], [0.019273817819979423, 0.0186982875669029, 0.018755400398031568, 0.019171578954083997, 0.018919953942793413, 0.018455995188044423, 0.0189823288852419, 0.01865259988210521, 0.01907706634875674, 0.01871292341122032, 0.01878305899351306, 0.018689916482534985, 0.01843785278356489, 0.018386551179697397, 0.018958937869889884, 0.01845155930592349, 0.018441282964867085, 0.019476674841679135, 0.018236727457516862, 0.018575333148529573, 0.018858660734705983, 0.01817575460779857, 0.01836145527673907, 0.018661795995504472, 0.018250082165520907, 0.018332801559901656, 0.018641142569918518, 0.01896494965343675, 0.019204454186079276, 0.018962564935792355, 0.01876663981495825, 0.019173820803409326, 0.0187355111294572, 0.0182645713031322, 0.01881065566731745, 0.018513177277101032, 0.0186879063874108, 0.019011466492424803, 0.018172212884333516, 0.018871222694646323, 0.018732525683689567, 0.0179295671711519, 0.01896821092033645, 0.0192247948266002, 0.018570652646275655, 0.018915111106032945, 0.019164841550239765, 0.019098199771540397, 0.018522651197674562, 0.018505599581514095, 0.019243809550624692, 0.018778148583667314, 0.019546396075324376, 0.019515428189664532, 0.01810256701416796, 0.019720332005896256, 0.018778765504885362, 0.01888915955904106, 0.018118656051950986, 0.01880569801989468, 0.01831431524858339, 0.01882113223380685, 0.01899206335373063, 0.019189467320489338, 0.019039609211599022, 0.018932581956696577, 0.018605557416440592, 0.019034615376387575, 0.018885512683331135, 0.019215744394044016, 0.01873163639795377, 0.019131016848847226, 0.018243755288171577, 0.018636792688221715, 0.018482976575824928, 0.01815553720461916, 0.01895380092978487, 0.018395263425638138, 0.01867479454528752, 0.018921293925805834, 0.017957933035680183, 0.018695556724173314, 0.018817567807994217, 0.018543130045288236, 0.018555368393027512, 0.018878965836044672, 0.018547004155215097, 0.018924978027424873, 0.018471551688531738, 0.01849493624952838, 0.019146981045758207, 0.018525567225581654, 0.019020880189812215, 0.019277560247254626, 0.018883703021618653, 0.018827788266083497, 0.01861461773744472, 0.018486423265092655, 0.018949532292729256, 0.01809337872669769], [0.019005096451628345, 0.018748187047947226, 0.018464349738795013, 0.01908086429977755, 0.01880896143430569, 0.01846710714210762, 0.019022978831842986, 0.018841966511850612, 0.0187801976502903, 0.018989429743510578, 0.01889417973169517, 0.018739399904237015, 0.018544664604071472, 0.018465707134894847, 0.018879945719841314, 0.01880332360273858, 0.019033526878341166, 0.019083410591692284, 0.018574660915452772, 0.018639628172571816, 0.01879275709067402, 0.01841425703462341, 0.01879260776334734, 0.018862883418421957, 0.01849397404823364, 0.01820111160553928, 0.018584484034164468, 0.018978827320185004, 0.01882451258185035, 0.018963723739385006, 0.018821557758919836, 0.0190335531184752, 0.018809912303317734, 0.018331161777623676, 0.019086755549130106, 0.018593259916748612, 0.018677709630426257, 0.018809999388117726, 0.01881697867783096, 0.01879325549957852, 0.018924955571263162, 0.018123204606835083, 0.018839665970211108, 0.01933195268905696, 0.01867511894030185, 0.018716740182352334, 0.019038843001025856, 0.019175914566889465, 0.018404942370551628, 0.018322038246507945, 0.019416858265781788, 0.01897347588004413, 0.019179737816621335, 0.019132883935485928, 0.01856386825299466, 0.01919232448059733, 0.018827011132783112, 0.01872976061323814, 0.018175066285189397, 0.01900214871618484, 0.018440618530031417, 0.01892304274215239, 0.019014526137156297, 0.018828793281233634, 0.019068092318716513, 0.018937977930045015, 0.01904742744331265, 0.01884900645351614, 0.019066174170341843, 0.01910066530392182, 0.018558246196545412, 0.018887321382545983, 0.018479262955705067, 0.018850897907771058, 0.018788291997634547, 0.01875446338849378, 0.01892826087110384, 0.01857107354045177, 0.018758914827297263, 0.01906726863619382, 0.018475675299302996, 0.018728745586039045, 0.018852741811014376, 0.018775923665450833, 0.018452123196059784, 0.018930403109513577, 0.018664131361021925, 0.018847497551872865, 0.018909184101975788, 0.01870798737669251, 0.018882317691771348, 0.018623345768566366, 0.01900111251651353, 0.019090933980301625, 0.019191957481180282, 0.018673514046845235, 0.01929195581202253, 0.018423291439300347, 0.019030199181301628, 0.01849858175782231], [0.018775192086694308, 0.01874616362107264, 0.018722364438060475, 0.01901206483141895, 0.018861519993698617, 0.018477734153032607, 0.018987912603859926, 0.018767272483922365, 0.018832967319112635, 0.018904473315010665, 0.019050098942583495, 0.01875665233692877, 0.01851429562990623, 0.018556025144202154, 0.018828425093860318, 0.018932255242047526, 0.01887433456770576, 0.01902570615022217, 0.018826603975624835, 0.018760746934380648, 0.01876020532080027, 0.018801346513325934, 0.018578114220083503, 0.018968386455606005, 0.018907963610622486, 0.01864072973425357, 0.018775117791155264, 0.01877179393332794, 0.018797842034841285, 0.018931277878201765, 0.018876871737849372, 0.01901724682601638, 0.018828150353262796, 0.018600880975719578, 0.018836336241588335, 0.018597831610676914, 0.018849949863073423, 0.018839476119207606, 0.01883925294952476, 0.01895720785210914, 0.018898636799866853, 0.018321834270476015, 0.01877631587987209, 0.019007698408449836, 0.018854522410036927, 0.01875076316340545, 0.019049393783179807, 0.01888121895776974, 0.018834668536772795, 0.018473216609034337, 0.019006330640593445, 0.019063359763870913, 0.0190042167103976, 0.018850333169624443, 0.018627516934647526, 0.0189661773271722, 0.01901953772702594, 0.018801881172540856, 0.01858284409112431, 0.019115651313891514, 0.018682628420052885, 0.018810777273635438, 0.018807513954753607, 0.018844585009188806, 0.018869613421313988, 0.0187992430894341, 0.01883307452285404, 0.01890345232857264, 0.018908741751369345, 0.01894288798367978, 0.018767436378355214, 0.018771569386159058, 0.018735193367391358, 0.018748485012474524, 0.018898287238996503, 0.018786792449312827, 0.018946184105709963, 0.018873872890573816, 0.018845615126360352, 0.019037302701791436, 0.018666982221822247, 0.018681639783461105, 0.019031495368037908, 0.018653168553269817, 0.01873794291736915, 0.018955831603921502, 0.018732123422530462, 0.018721790744142108, 0.018836664652847366, 0.01866941655622002, 0.019001645380330695, 0.01902826999705773, 0.018771729263720643, 0.018945528179420756, 0.01897826405332107, 0.018700820187825394, 0.018932295956872524, 0.018560925763788105, 0.018719123030797525, 0.018520743161606783], [0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.01881789712477125, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771242, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.018817897124771246, 0.01881789712477125, 0.018817897124771246]]",mae,100
